,no,place_id_left,place_id_right,study_id,left,right,voter_uniqueid,choice,study_question,place_name_right,place_name_left,day,time,lat_right,long_right,lat_left,long_left
423331,423332,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7d99fdc9f0358700721f,513d7a0afdc9f035870066c6,eda16a312f7a43baa9368e89fba55374,right,safer,New York,New York,2013-07-28,17:13:03,40.664167,-73.919083,40.604911,-74.02507200000002
423345,423346,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7f33fdc9f0358700757e,513d9eb8fdc9f035870084d0,818df98b22134bc28156bbf89240b187,right,safer,New York,New York,2017-01-14,16:05:23,40.659816,-73.90824399999997,40.709596,-73.91671200000002
423408,423409,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ab7fdc9f0358700779e,513d79a8fdc9f0358700658a,9aa03aafcc68411985edd59a8e06f41d,left,safer,New York,New York,2014-10-25,03:20:25,40.76732,-73.92986100000002,40.652386,-73.88318800000002
423541,423542,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9e94fdc9f0358700845a,513d9d8efdc9f035870080f8,824ea29258cc4b67b65740991fa28d90,left,safer,New York,New York,2014-10-23,23:29:21,40.622818,-73.95586000000003,40.830606,-73.89318300000002
423578,423579,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7bb7fdc9f03587006c68,513d7bd3fdc9f03587006cbe,23053cc9eaec4f80b48cf1d5c23d1e78,right,safer,New York,New York,2014-11-18,23:42:31,40.694047,-73.884634,40.69315,-73.81965100000002
423626,423627,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9f16fdc9f03587008618,513d6b15fdc9f03587004c2e,8daecdadd2e544f3a2f87cf6e40f6cdd,right,safer,Boston,New York,2014-07-15,13:35:32,42.39579,-71.065991,40.58946,-73.968117
423694,423695,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d77f4fdc9f03587005fdc,513d6780fdc9f035870040ba,2dbf656fe0f84098a7cb61f29892a159,right,safer,Boston,New York,2015-07-10,17:37:42,42.294635,-71.08702199999999,40.831332,-73.83239800000001
423735,423736,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7803fdc9f0358700600e,513d9b77fdc9f03587007a08,3a666b3c1ca84ccfa0cdd3c7423228f2,left,safer,New York,New York,2013-07-26,18:04:11,40.86943,-73.82037600000001,40.702425,-73.95798400000001
423894,423895,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7d5ffdc9f035870071a8,513d678dfdc9f035870040e1,d9433af0f23a419388f6c76f3803579e,right,safer,Boston,New York,2014-03-01,00:04:51,42.415254,-71.06812500000001,40.630786,-73.947475
423986,423987,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7b65fdc9f03587006b58,513d7b36fdc9f03587006aad,1be5c709ce8d435686f9fcfce2d45dcd,left,safer,New York,New York,2015-03-26,10:00:49,40.7584,-73.85472900000002,40.641353,-73.99198799999999
424034,424035,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9c9ffdc9f03587007de1,513d7f25fdc9f0358700755f,f509a799b689444491d03c0fbe8e056a,left,safer,New York,New York,2013-08-15,14:00:04,40.648358,-73.91637800000001,40.733704,-73.878624
424107,424108,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9e86fdc9f03587008433,513d9c6bfdc9f03587007d24,1521a926a27c4f1f89feb21d8b767d22,left,safer,New York,New York,2014-10-19,21:35:49,40.711811,-73.80365899999998,40.6168,-73.98472700000002
424171,424172,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9cb1fdc9f03587007e19,513d6bbefdc9f03587004dc1,8e12f5213be04229afc3b5c280620d78,right,safer,Boston,New York,2015-09-11,17:21:24,42.404279,-71.169216,40.65589,-73.94217300000003
424406,424407,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7957fdc9f03587006481,513d7d0bfdc9f035870070bc,5631eff255db40bdb14e2df9ba18b76d,right,safer,New York,New York,2014-11-15,19:45:35,40.665267,-73.95499899999999,40.866483,-73.92467399999998
424527,424528,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7bd4fdc9f03587006cc2,513d6b8dfdc9f03587004d4d,9ed0abd88c8d43dea115e49571155c43,right,safer,Boston,New York,2015-04-12,12:40:57,42.34169,-71.137067,40.68825,-73.79123500000003
424554,424555,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b5dfdc9f035870079b9,513d7a8afdc9f03587006883,cd0939468a6b4e9b8b50a7ddaa2b2123,right,safer,New York,New York,2014-06-27,16:55:40,40.725691,-73.98833000000002,40.87585,-73.858721
424619,424620,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7a43fdc9f03587006785,513d7bb6fdc9f03587006c66,316eeb9b0ec9489488049f408f9008e0,right,safer,New York,New York,2018-02-02,04:56:30,40.759809,-73.82915500000001,40.646635,-73.93180999999998
424674,424675,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7cb6fdc9f03587006fa6,513d7deefdc9f035870072d4,4a6a9055ec1c4fecafeaae63f546465b,left,safer,New York,New York,2014-10-25,19:13:15,40.765475,-73.939258,40.712173,-73.826119
424916,424917,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ef5fdc9f035870085a7,513d7d6bfdc9f035870071be,a89250f584e142348090e56f5b23671f,equal,safer,New York,New York,2015-01-25,10:27:28,40.865149,-73.853836,40.665954,-73.91821299999998
424965,424966,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9be8fdc9f03587007b74,513d67a1fdc9f03587004114,7137cf8eba5141d09e8102b4d429b85c,equal,safer,Boston,New York,2017-06-27,14:45:46,42.417744,-71.01023399999997,40.669925,-73.886795
425000,425001,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d788afdc9f035870061cf,513d9c4cfdc9f03587007cbd,c33b1bc2118f4422af831b87012316d0,left,safer,New York,New York,2014-11-20,17:30:57,40.643135,-73.935295,40.775083,-73.99073399999997
425001,425002,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9b67fdc9f035870079d6,513d6c18fdc9f03587004ea6,c78e738586354c52bd339abb997c8bb2,equal,safer,Boston,New York,2014-10-19,18:43:16,42.339821,-71.10129,40.63706,-73.97262599999999
425010,425011,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b97fdc9f03587007a6d,513d7f3bfdc9f0358700758f,3ab35876d49944f09aef199242db5c0e,right,safer,New York,New York,2014-05-23,10:22:40,40.701027,-73.78706699999998,40.7186,-73.946616
425080,425081,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7a06fdc9f035870066b9,513d7ca7fdc9f03587006f78,9b5d5c0e66d849adaae659a8538f447c,left,safer,New York,New York,2015-09-09,20:27:59,40.706921,-73.79849200000001,40.713408,-73.80774500000001
425120,425121,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d78ddfdc9f035870062f4,513d9d71fdc9f0358700808a,c6af5298484246059dd4041cb2246120,left,safer,New York,New York,2013-07-29,06:42:17,40.679379,-73.99309599999998,40.687982,-73.79952400000002
425172,425173,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7f16fdc9f03587007538,513d9eaffdc9f035870084b8,76986307af754c69acec2bf34436841d,right,safer,New York,New York,2013-08-13,14:43:14,40.685319,-73.97323799999998,40.781023,-73.94635099999999
425268,425269,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7e62fdc9f035870073c4,513d9ccefdc9f03587007e76,fe13837cc8584477b338ff8e17097da7,left,safer,New York,New York,2014-10-25,00:08:18,40.814296,-73.93725699999999,40.824759,-73.89581399999997
425277,425278,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b29fdc9f03587007907,513d9f5ffdc9f03587008714,ea9bfba223bc43d8839eb5708f378fcf,left,safer,New York,New York,2014-10-20,19:07:32,40.773465,-73.83001999999999,40.882821,-73.855211
425286,425287,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7be5fdc9f03587006cfa,513d7ed7fdc9f035870074b7,8355d5212fb44d19af7bd706f4c6aed8,left,safer,New York,New York,2014-10-16,22:07:34,40.723513,-74.00169699999998,40.681089,-73.88105200000001
425327,425328,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9c7bfdc9f03587007d61,513d6abffdc9f03587004b49,bb2ad337e5b146348b1ae41cf0eb6f88,left,safer,Boston,New York,2016-04-22,16:37:12,42.397129,-71.06189899999998,40.665532,-73.80742700000002
425389,425390,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7f4efdc9f035870075ae,513d7a50fdc9f035870067b1,1b9facaf082041dab65ad832ef66358e,left,safer,New York,New York,2014-12-01,18:03:52,40.811853,-73.94141300000001,40.867209,-73.88023199999998
425511,425512,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9dc1fdc9f035870081ad,513d69aefdc9f035870047fd,fb3b728787f041449d1fffeacd5c2e6f,equal,safer,Boston,New York,2016-08-25,08:54:24,42.312415,-71.07304599999998,40.627788,-74.02597100000003
425663,425664,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ef5fdc9f035870085a7,513d9f35fdc9f03587008680,0b784a425060407797518a251cd17395,left,safer,New York,New York,2017-01-16,20:07:51,40.599722,-74.00842599999999,40.665954,-73.91821299999998
425734,425735,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7ef8fdc9f035870074ff,513d6b7dfdc9f03587004d25,15d50615bbee4346a4072166b9ad031b,right,safer,Boston,New York,2014-10-25,06:59:32,42.266,-71.07752800000003,40.696714,-73.858451
425974,425975,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9ee4fdc9f0358700856e,513d67bbfdc9f03587004153,baf31d985221477facd136c40cd9a7ab,left,safer,Boston,New York,2014-12-07,10:31:06,42.334817,-71.123603,40.673392,-73.97927099999998
426027,426028,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7b18fdc9f03587006a4c,513d6bc1fdc9f03587004dc7,24b76f530326437780bd5870e7e7edd7,left,safer,Boston,New York,2014-11-20,07:02:18,42.355117,-71.15132599999998,40.75343,-73.998467
426080,426081,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b19fdc9f035870078d9,513d9bbefdc9f03587007aeb,0a0d50f0d6044b4bb7dd44ad601a7a9c,right,safer,New York,New York,2018-02-14,12:44:22,40.700339,-73.82940100000002,40.665028,-73.99497500000001
426099,426100,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7d6dfdc9f035870071c4,513d689cfdc9f03587004429,0ca9b7d6d5564b56bed546c08659ba60,equal,safer,Boston,New York,2014-06-27,19:58:46,42.401841,-71.13643300000001,40.63842,-74.01007900000002
426199,426200,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7f43fdc9f0358700759c,513d7b8ffdc9f03587006be0,4c369c98df204ad1bc8b4ae04c481c8c,right,safer,New York,New York,2014-06-20,16:01:05,40.821582,-73.95646199999999,40.863484,-73.91175599999997
426290,426291,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d788efdc9f035870061dd,513d79b8fdc9f035870065ba,0d4050a338334cc385e254e68462f81b,left,safer,New York,New York,2018-02-03,01:57:31,40.672223,-73.94749999999999,40.698987,-73.81683900000002
426336,426337,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9ee5fdc9f03587008570,513d9acffdc9f035870077ef,a354411fae3c4669a01d4c1f6c9a99ff,right,safer,New York,New York,2013-07-28,14:53:44,40.672691,-74.00491399999999,40.827672,-73.84446400000002
426562,426563,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7b13fdc9f03587006a40,513d9c48fdc9f03587007cb0,4e156c3ac6db4592bff2c380612fc21f,right,safer,New York,New York,2013-09-15,00:39:31,40.840488,-73.81775399999998,40.647161,-73.89186000000001
426599,426600,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9aecfdc9f0358700784d,513d7d82fdc9f035870071ec,a83fd2df2beb4179a263e313ce88712f,left,safer,New York,New York,2014-05-22,17:19:19,40.670179,-73.898593,40.810348,-73.939796
426803,426804,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7c74fdc9f03587006ed4,513d784cfdc9f035870060ff,3805d411117d46ec8df6472a0f47b8c9,equal,safer,New York,New York,2016-08-20,21:03:20,40.65725,-73.97637400000002,40.83012,-73.90161999999998
426865,426866,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7abffdc9f03587006931,513d67e5fdc9f035870041bb,736a51aef3fa4ae38252b9275025b481,right,safer,Boston,New York,2016-10-11,16:29:56,42.346018,-71.125584,40.720463,-73.80920200000003
426882,426883,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7db0fdc9f0358700724d,513d6959fdc9f035870046c7,b4bfbe1ce8a6479b961a6437b2df10da,left,safer,Boston,New York,2015-01-12,12:16:23,42.379816,-71.121421,40.755931,-73.864574
427033,427034,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d78fbfdc9f03587006355,513d6c52fdc9f03587004f38,13c94a1ff33f4752957f1f17a73c1221,right,safer,Boston,New York,2015-04-07,12:08:33,42.413115,-71.10852599999998,40.658201,-73.986694
427038,427039,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9dc7fdc9f035870081bc,513d79fffdc9f035870066a3,4bf326a48c4646fe8514130e3525b159,left,safer,New York,New York,2018-06-18,20:47:26,40.619195,-73.93176,40.746227,-73.98190599999998
427399,427400,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9dc3fdc9f035870081b1,513d677efdc9f035870040b5,81775d685da24523bc6eafd2aa7345e9,left,safer,Boston,New York,2014-11-06,17:41:09,42.405637,-71.11242199999998,40.782545,-73.97138000000001
427509,427510,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7c88fdc9f03587006f1c,513d685ffdc9f03587004352,3654ab17480648b1b451e87e98f798ad,left,safer,Boston,New York,2014-12-06,15:05:50,42.399372,-71.17011000000002,40.753362,-73.88901199999998
427628,427629,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d784dfdc9f03587006104,513d68f3fdc9f0358700455f,8f2a4d2b415a4be597b8b8d0b3916e6e,left,safer,Boston,New York,2016-09-16,17:44:15,42.308114,-71.04954900000001,40.876563,-73.89961700000003
427704,427705,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7b58fdc9f03587006b2b,513d9ecafdc9f0358700850b,69c3132b48064b73a2748efb9b41e382,left,safer,New York,New York,2016-02-25,05:12:18,40.723211,-73.89237600000001,40.706336,-73.892086
427730,427731,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7d57fdc9f0358700719b,513d6b78fdc9f03587004d18,aac2eae7f67344bab44f9b9f24198d77,equal,safer,Boston,New York,2014-11-20,22:14:33,42.292343,-71.05810099999997,40.66663,-73.918747
427848,427849,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7f4cfdc9f035870075a8,513d68d9fdc9f035870044fe,35cebef3b701454d9b2eaf32a3bb10fe,left,safer,Boston,New York,2014-11-03,10:45:42,42.39459,-71.15837899999997,40.676794,-73.94826799999998
427857,427858,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9f1afdc9f0358700862a,513d7decfdc9f035870072d1,2b82a27bb52f495e877a24f81f517810,equal,safer,New York,New York,2014-10-26,04:38:01,40.756467,-73.85942499999999,40.779856,-73.82127400000002
427886,427887,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9aa3fdc9f03587007755,513d78c4fdc9f0358700629a,b6f3ef5fe37f4ce48b905e382092e134,right,safer,New York,New York,2014-10-15,08:34:14,40.801548,-73.97391099999999,40.696282,-73.99505899999997
428002,428003,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9c3bfdc9f03587007c80,513d9f46fdc9f035870086ba,df35b604e94f41a5bc5346fe8423db51,right,safer,New York,New York,2014-01-08,13:07:02,40.702238,-73.82815399999998,40.714838,-73.95175999999998
428126,428127,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7c39fdc9f03587006e10,513d7de0fdc9f035870072b3,c2a0cefabf114e5ab1c1a10226ef98f5,right,safer,New York,New York,2017-02-24,14:27:00,40.761719,-73.826821,40.748407,-73.82063800000003
428141,428142,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7c48fdc9f03587006e44,513d7ea7fdc9f03587007451,e3c15e38c2004d918d1baa27475b4fa0,left,safer,New York,New York,2013-07-28,15:31:41,40.626136,-73.922504,40.672428,-73.79660999999999
428197,428198,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9dadfdc9f0358700816a,513d6b56fdc9f03587004cc6,639b108b5f074fa189c3e68d8ef83ff3,left,safer,Boston,New York,2014-11-20,17:03:41,42.395174,-70.99064799999996,40.644196,-73.96499399999999
428222,428223,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7843fdc9f035870060e4,513d9e20fdc9f035870082e2,8815eeea85a44b99bd1cc1059abb8978,left,safer,New York,New York,2014-01-09,14:18:25,40.578599,-73.98822000000001,40.757225,-73.96438
428351,428352,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7cb6fdc9f03587006fa6,513d6c80fdc9f03587004fa7,c1963f168a2b42758cb97381c0cec9d9,left,safer,Boston,New York,2015-01-06,20:01:31,42.386721,-71.04580299999998,40.712173,-73.826119
428404,428405,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9cccfdc9f03587007e70,513d7f78fdc9f035870075fe,3e78a1bdf65443b0828a43b8e7635f9d,equal,safer,New York,New York,2013-09-19,02:23:03,40.748644,-73.94718699999999,40.731761,-73.98770999999999
428496,428497,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d79f3fdc9f03587006676,513d783ffdc9f035870060d6,a938bef6167d47a080811903374c324a,right,safer,New York,New York,2014-10-28,15:31:15,40.675973,-73.786879,40.670037,-73.78078499999998
428502,428503,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d78d6fdc9f035870062d8,513d69adfdc9f035870047fc,e436439f1b374457a1731df8f3526312,right,safer,Boston,New York,2018-07-09,23:21:02,42.390069,-71.087986,40.836632,-73.83854100000002
428680,428681,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9f35fdc9f03587008681,513d6929fdc9f03587004628,d2bc0da4816e4a908e8fa8039336aae8,left,safer,Boston,New York,2014-11-22,14:29:52,42.367271,-71.09534200000002,40.668779,-73.917347
428707,428708,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9e64fdc9f035870083c1,513d7ebcfdc9f0358700747c,5a57e634bd454d25b6590307bca38d61,right,safer,New York,New York,2013-08-14,17:04:24,40.913135,-73.83727499999998,40.827976,-73.90783999999996
428750,428751,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b94fdc9f03587007a63,513d7d88fdc9f035870071f8,f05aa9ae1ce24e658aff5b3e0e5f30f2,left,safer,New York,New York,2017-09-08,07:52:31,40.665731,-73.95975699999997,40.58821,-73.97429399999999
428889,428890,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b5cfdc9f035870079b7,513d7b91fdc9f03587006be5,26a3dcb828324c38bc651a8dbac01076,left,safer,New York,New York,2018-08-21,03:18:47,40.905818,-73.89865399999996,40.88144,-73.83234199999998
428896,428897,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d7db7fdc9f0358700725a,513d69d1fdc9f0358700487a,08b1f437f72546bfb1ff2a61d1fd7243,right,safer,Boston,New York,2014-11-16,15:57:24,42.382534,-71.06574899999998,40.626689,-73.90138100000001
428921,428922,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7897fdc9f035870061fe,513d9ccdfdc9f03587007e72,293263d66a32434bb4021f809343b07c,left,safer,New York,New York,2014-10-19,08:19:14,40.844073,-73.84372400000001,40.711909,-73.96479099999999
429046,429047,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9deffdc9f03587008240,513d7ef1fdc9f035870074f3,5b19d5697674494cb560f730344b3cd2,right,safer,New York,New York,2015-09-09,20:47:40,40.760866,-73.91192799999999,40.769132,-73.83130599999998
429189,429190,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d79f1fdc9f03587006671,513d6a96fdc9f03587004add,434d3066b8664f38ba812a3f8b66a46c,right,safer,Boston,New York,2013-08-04,12:51:26,42.392692,-71.16938900000002,40.649265,-73.91294399999998
429210,429211,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7b60fdc9f03587006b47,513d9be3fdc9f03587007b65,8b93f4769937493195e59f231974676a,right,safer,New York,New York,2017-05-15,05:40:19,40.782581,-73.98064199999999,40.600105,-74.00903599999998
429283,429284,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7f1bfdc9f03587007547,513d783efdc9f035870060d3,874e79dcfaf44361b73a527ad91c5369,left,safer,New York,New York,2014-11-21,21:29:23,40.899165,-73.91103699999996,40.638536,-73.90400999999997
429334,429335,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d9b3afdc9f0358700793e,513d9f2afdc9f0358700865f,a1902f70dce34355a893c59289a7e9e1,equal,safer,New York,New York,2014-06-23,17:35:37,40.591086,-73.98223300000001,40.75228,-73.92772000000002
429571,429572,50e70a8cd7c3df413b000c72,50e5f168d7c3df413b000279,50a68a51fdc9f05596000002,513d9e76fdc9f035870083fc,513d6896fdc9f03587004412,89cf2ef203eb4c1f9f902c002a2aa9d4,left,safer,Boston,New York,2015-01-27,11:30:46,42.404913,-71.09247399999998,40.688035,-73.85637500000001
429617,429618,50e70a8cd7c3df413b000c72,50e70a8cd7c3df413b000c72,50a68a51fdc9f05596000002,513d7ebdfdc9f0358700747f,513d9edafdc9f03587008545,dfd6df730f1d4b9cb03c2f04be6776ac,right,safer,New York,New York,2014-10-20,18:48:19,40.703492,-73.87292400000001,40.606983,-73.96987200000001
